Unnamed: 0.1,Unnamed: 0,index(),Регион,Населенный пункт,Группа компаний,ID проекта,Проект,Корпус,Класс недвижимости,Статус,Месяц,"Продано квартир, шт","Продано квартир, м2","Продано квартир, руб","Продано нежилых, шт","Продано нежилых, м2","Продано нежилых, руб","Продано машиномест, шт","Продано машиномест, м2","Продано машиномест, руб",Таргет,ЖК,Количество квартир,Общая площадь квартир,Дата получения РС,Дата публикации ИНС,Подъездов в доме,Количество квартир на этаже,Количество этажей,Пассажирских лифтов в доме,Грузовых лифтов в доме,Инфраструктура: Продукты,Инфраструктура: Медицина,Инфраструктура: Спорт,Инфраструктура: Новостройки,Инфраструктура: Школы,Инфраструктура: Детские сады,Всероссийский застройщик,Количество студий,Количество однокомнатных квартир,Количество двухкомнатных квартир,Количество трехкомнатных квартир,Количество четырехкомнатных квартир,Количество остальных квартир,Высота потолков,Площадь коммерческих помещений,Всего парковочных мест,Парковочных мест внутри дома,Парковочных мест у дома,Гостевых мест,Общая площадь земельного участка,Площадь детских площадок,Площадь особых площадок,Площадь спортивных площадок,Высота над уровнем моря,Самая низкая точка 250м,Самая высокая точка 250м,Широта,Долгота,Район,Количество домов 250м,Средняя этажность 250м,Расстояние до ближайшего строения,Инфраструктура: Торговые центры,Инфраструктура: Супермаркеты,Инфраструктура: Рядом ВУЗ,Есть железная дорога 250м,Есть ЛЭП 100м,Есть магистральные дороги 100м,Есть АЗС 100м,Есть скверы 500м,Есть лес 500м,Есть водоем 500м,Есть пляж 1000м,Есть кладбище 250м,Есть тюрьма 250м,Есть ПНД 250м,Есть наркодиспансер 250м,Есть промзона 250м,Есть гаражи 500м,Разнообразие общественного транспорта 1000м,Станции электропоезда 1000м,Уехать без пересадок: Луговая,Расстояние по навигатору до: Луговая,Уехать без пересадок: Центр,Расстояние по навигатору до: Центр,Уехать без пересадок: Первая речка,Расстояние по навигатору до: Первая речка,Уехать без пересадок: Вторая речка,Расстояние по навигатору до: Вторая речка,Уехать без пересадок: Третья рабочая,Расстояние по навигатору до: Третья рабочая,Уехать без пересадок: Окатовая,Расстояние по навигатору до: Окатовая,Уехать без пересадок: Баляева,Расстояние по навигатору до: Баляева,Уехать без пересадок: Кампус ДВФУ,Расстояние по навигатору до: Кампус ДВФУ,Расстояние по навигатору до: Артем,Расстояние по навигатору до: В-надеждинское,Основной материал фасада,Вспомогательный материал фасада,Тип дома,Тип фасада,Есть квартиры без отделки,Есть квартиры с черновой отделкой,Есть квартиры с чистовой отделкой,Есть квартиры под ключ,Закрытая территория,Видеонаблюдение во дворе,Есть площадки для собак,Есть велопарковка,Внутренний двор без машин,Вид из окна на море,Дата сбора информации,"Общая сумма полученных денег с проданных квартир, руб",Количество проданных машиномест,Количество проданных квартир,Общая площадь проданных квартир,Процент распроданности,Кумулятивная средняя стоимость кв.метра,Количество проданных нежилых помещений
687,2642,2 643,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Март 2021,16.0,592.6999999999999,73489356.0,0.0,0.0,0.0,0.0,0.0,0.0,123990.8149147967,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
688,2643,2 644,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Апрель 2021,13.0,643.1,41220678.0,0.0,0.0,0.0,0.0,0.0,0.0,64096.84030477375,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
689,2644,2 645,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Май 2021,5.0,163.3,20975383.0,0.0,0.0,0.0,0.0,0.0,0.0,128446.92590324554,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
690,2645,2 646,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Июнь 2021,14.0,507.4,67039447.0,0.0,0.0,0.0,0.0,0.0,0.0,132123.46669294444,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
691,2646,2 647,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Июль 2021,7.0,259.2,29730801.0,0.0,0.0,0.0,0.0,0.0,0.0,114702.16435185185,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
692,2647,2 648,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Август 2021,3.0,87.0,18917707.0,0.0,0.0,0.0,0.0,0.0,0.0,217444.908045977,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
693,2648,2 649,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Сентябрь 2021,5.0,144.5,21879367.0,1.0,163.7,11459000.0,0.0,0.0,0.0,151414.3044982699,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
694,2649,2 650,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Октябрь 2021,9.0,272.0,42278993.0,0.0,0.0,0.0,0.0,0.0,0.0,155437.47426470587,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
695,2650,2 651,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Ноябрь 2021,3.0,79.8,12775816.0,0.0,0.0,0.0,0.0,0.0,0.0,160097.9448621554,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
696,2651,2 652,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Декабрь 2021,4.0,147.6,22779202.0,0.0,0.0,0.0,0.0,0.0,0.0,154330.63685636857,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
697,2652,2 653,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Январь 2022,4.0,116.5,18125100.0,0.0,0.0,0.0,0.0,0.0,0.0,155580.2575107296,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
698,2653,2 654,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Февраль 2022,5.0,175.2,26398150.0,0.0,0.0,0.0,0.0,0.0,0.0,150674.37214611872,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
699,2654,2 655,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Март 2022,11.0,317.9,50722885.0,0.0,0.0,0.0,0.0,0.0,0.0,159556.10254797107,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
700,2655,2 656,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Апрель 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
701,2656,2 657,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Май 2022,3.0,97.39999999999999,18133736.0,0.0,0.0,0.0,0.0,0.0,0.0,186177.98767967147,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
702,2657,2 658,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Июнь 2022,2.0,58.39999999999999,12222166.0,0.0,0.0,0.0,0.0,0.0,0.0,209283.66438356167,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
703,2658,2 659,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Июль 2022,3.0,126.7,20858659.0,0.0,0.0,0.0,0.0,0.0,0.0,164630.2999210734,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
704,2659,2 660,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,13285,Комфорт,Строится,Август 2022,6.0,174.0,36091160.0,0.0,0.0,0.0,0.0,0.0,0.0,207420.45977011495,Изумрудный 13285,348,12037,2018-06-09 00:00:00,2019-06-01 00:00:00,1,16,24,3,2,50,2,4,55,2,1,Нет,217,63,24,44,0,0,2.7,211.2,100,0,100,0,9122,237.0,41.0,0.0,97,77,154,43.1722,131.951256,Вторая речка,5,20.0,8,1,2,Нет,Нет,Да,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Нет,9,Нет,12.0,Нет,9.0,Да,4,Нет,9.0,Нет,12,Нет,7.0,Нет,26,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,492325707.9,0.0,114.0,4029.4,0.3275862069,122183.3791,0.0
705,2740,2 741,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,37526,Комфорт,Строится,Январь 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Изумрудный 37526,219,12661,2018-05-23 00:00:00,2019-09-01 00:00:00,1,10,24,3,2,50,3,9,50,2,2,Нет,0,87,22,88,22,0,2.7,205.5,150,0,150,0,8578,250.0,33.0,0.0,124,49,119,43.168209,131.946859,Вторая речка,7,12.0,31,1,2,Нет,Нет,Нет,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Да,9,Да,11.0,Да,8.0,Да,3,Нет,8.0,Нет,12,Да,7.0,Нет,25,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,7271000.0,0.0,1.0,64.7,0.004566210046,112380.2164,0.0
706,2741,2 742,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,37526,Комфорт,Строится,Февраль 2021,12.0,677.0,78338650.0,0.0,0.0,0.0,0.0,0.0,0.0,115714.40177252585,Изумрудный 37526,219,12661,2018-05-23 00:00:00,2019-09-01 00:00:00,1,10,24,3,2,50,3,9,50,2,2,Нет,0,87,22,88,22,0,2.7,205.5,150,0,150,0,8578,250.0,33.0,0.0,124,49,119,43.168209,131.946859,Вторая речка,7,12.0,31,1,2,Нет,Нет,Нет,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Да,9,Да,11.0,Да,8.0,Да,3,Нет,8.0,Нет,12,Да,7.0,Нет,25,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,7271000.0,0.0,1.0,64.7,0.004566210046,112380.2164,0.0
707,2742,2 743,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,37526,Комфорт,Строится,Март 2021,26.0,1400.6,157313590.0,0.0,0.0,0.0,0.0,0.0,0.0,112318.7134085392,Изумрудный 37526,219,12661,2018-05-23 00:00:00,2019-09-01 00:00:00,1,10,24,3,2,50,3,9,50,2,2,Нет,0,87,22,88,22,0,2.7,205.5,150,0,150,0,8578,250.0,33.0,0.0,124,49,119,43.168209,131.946859,Вторая речка,7,12.0,31,1,2,Нет,Нет,Нет,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Да,9,Да,11.0,Да,8.0,Да,3,Нет,8.0,Нет,12,Да,7.0,Нет,25,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,7271000.0,0.0,1.0,64.7,0.004566210046,112380.2164,0.0
708,2743,2 744,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,37526,Комфорт,Строится,Апрель 2021,25.0,1369.8,153218750.0,0.0,0.0,0.0,0.0,0.0,0.0,111854.83282230984,Изумрудный 37526,219,12661,2018-05-23 00:00:00,2019-09-01 00:00:00,1,10,24,3,2,50,3,9,50,2,2,Нет,0,87,22,88,22,0,2.7,205.5,150,0,150,0,8578,250.0,33.0,0.0,124,49,119,43.168209,131.946859,Вторая речка,7,12.0,31,1,2,Нет,Нет,Нет,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Да,9,Да,11.0,Да,8.0,Да,3,Нет,8.0,Нет,12,Да,7.0,Нет,25,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,7271000.0,0.0,1.0,64.7,0.004566210046,112380.2164,0.0
709,2744,2 745,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,37526,Комфорт,Строится,Май 2021,8.0,463.0,55301485.0,0.0,0.0,0.0,0.0,0.0,0.0,119441.65226781857,Изумрудный 37526,219,12661,2018-05-23 00:00:00,2019-09-01 00:00:00,1,10,24,3,2,50,3,9,50,2,2,Нет,0,87,22,88,22,0,2.7,205.5,150,0,150,0,8578,250.0,33.0,0.0,124,49,119,43.168209,131.946859,Вторая речка,7,12.0,31,1,2,Нет,Нет,Нет,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Да,9,Да,11.0,Да,8.0,Да,3,Нет,8.0,Нет,12,Да,7.0,Нет,25,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,7271000.0,0.0,1.0,64.7,0.004566210046,112380.2164,0.0
710,2745,2 746,Приморский край,Владивосток,НОВЫЙ ДОМ,206782,Изумрудный,37526,Комфорт,Строится,Июнь 2021,11.0,641.0,75676100.0,0.0,0.0,0.0,0.0,0.0,0.0,118059.4383775351,Изумрудный 37526,219,12661,2018-05-23 00:00:00,2019-09-01 00:00:00,1,10,24,3,2,50,3,9,50,2,2,Нет,0,87,22,88,22,0,2.7,205.5,150,0,150,0,8578,250.0,33.0,0.0,124,49,119,43.168209,131.946859,Вторая речка,7,12.0,31,1,2,Нет,Нет,Нет,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Да,2,Нет,Да,9,Да,11.0,Да,8.0,Да,3,Нет,8.0,Нет,12,Да,7.0,Нет,25,39,32,Керамогранит,Нет,Монолит,Кирпич,Нет,Да,Да,Нет,Нет,Неизвестно,Неизвестно,Да,Нет,0.0,2022-08-24 00:00:00,7271000.0,0.0,1.0,64.7,0.004566210046,112380.2164,0.0
